location,context,source,target,notes,developer comments
StrStr.csv,en,Preference,Preference,,
StrStr.csv,en,Single tap,Single tap,,
StrStr.csv,en,Double tap,Double tap,,
StrStr.csv,en,Double to pass & discard,Double to pass & discard,,
StrStr.csv,en,Message,Message,,
StrStr.csv,en,Anybody,Anybody,,
StrStr.csv,en,Friends only,Friends only,,
StrStr.csv,en,Forbid all,Forbid all,,
StrStr.csv,en,Others,Others,,
StrStr.csv,en,High FPS mode,High FPS mode,,
StrStr.csv,en,Power saving mode,Power saving mode,,
StrStr.csv,en,Restart Now,Restart Now,,
StrStr.csv,en,Authentication,Authentication,,
StrStr.csv,en,Gift Code,Gift Code,,
StrStr.csv,en,Tutorials,Tutorials,,
StrStr.csv,en,View Yaku,View Yaku,,
StrStr.csv,en,Log Out,Log Out,,
StrStr.csv,en,Tap to close,Tap to close,,
StrStr.csv,en,Added to titles,Added to titles,,
StrStr.csv,en,Enter a Gift Code to claim rewards,Enter a Gift Code to claim rewards,,
StrStr.csv,en,Mute this for 5m,Mute this for 5m,,
StrStr.csv,en,Join,Join,,
StrStr.csv,en,Invites you to join,Invites you to join,,
StrStr.csv,en,Auto-cancel after 3 minutes,Auto-cancel after 3 minutes,,
StrStr.csv,en,Add,Add,,
StrStr.csv,en,/,/,,
StrStr.csv,en,Ranked Match,Ranked Match,,
StrStr.csv,en,Recent High Score,Recent High Score,,
StrStr.csv,en,No record available. Good luck!,No record available. Good luck!,,
StrStr.csv,en,ATK,ATK,,
StrStr.csv,en,DEF,DEF,,
StrStr.csv,en,SPD,SPD,,
StrStr.csv,en,LUK,LUK,,
StrStr.csv,en,Play Style,Play Style,,
StrStr.csv,en,4,4,,
StrStr.csv,en,3,3,,
StrStr.csv,en,2,2,,
StrStr.csv,en,1,1,,
StrStr.csv,en,Rank,Rank,,
StrStr.csv,en,Trends,Trends,,
StrStr.csv,en,Detailed Info,Detailed Info,,
StrStr.csv,en,East Round,East Round,,
StrStr.csv,en,1st,1st,,
StrStr.csv,en,2nd,2nd,,
StrStr.csv,en,3rd,3rd,,
StrStr.csv,en,4th,4th,,
StrStr.csv,en,Negative,Negative,,
StrStr.csv,en,Total Played,Total Played,,
StrStr.csv,en,Avg Score,Avg Score,,
StrStr.csv,en,Avg Rank,Avg Rank,,
StrStr.csv,en,Max Repeats,Max Repeats,,
StrStr.csv,en,Avg Turns,Avg Turns,,
StrStr.csv,en,Win Rate,Win Rate,,
StrStr.csv,en,Tsumo Rate,Tsumo Rate,,
StrStr.csv,en,Deal-in Rate,Deal-in Rate,,
StrStr.csv,en,Call Rate,Call Rate,,
StrStr.csv,en,Riichi Rate,Riichi Rate,,
StrStr.csv,en,South Round,South Round,,
StrStr.csv,en,Yaku Achieved,Yaku Achieved,,
StrStr.csv,en,—————————————,—————————————,,
StrStr.csv,en,Empty,Empty,,
StrStr.csv,en,Send,Send,,
StrStr.csv,en,No signature yet,No signature yet,,
StrStr.csv,en,Signature,Signature,,
StrStr.csv,en,4-Player,4-Player,,
StrStr.csv,en,3-Player,3-Player,,
StrStr.csv,en,1 Han,1 Han,,
StrStr.csv,en,2 Han,2 Han,,
StrStr.csv,en,3 Han,3 Han,,
StrStr.csv,en,6 Han,6 Han,,
StrStr.csv,en,Mangan,Mangan,,
StrStr.csv,en,Yakuman,Yakuman,,
StrStr.csv,en,Double Yakuman,Double Yakuman,,
StrStr.csv,en,Draw,Draw,,
StrStr.csv,en,Menzenchin Only,Menzenchin Only,,
StrStr.csv,en,Yaku Overview,Yaku Overview,,
StrStr.csv,en,Tutorial,Tutorial,,
StrStr.csv,en,Your account has been signed in on another location,Your account has been signed in on another location,,
StrStr.csv,en,Connection lost. Trying to reconnect,Connection lost. Trying to reconnect,,
StrStr.csv,en,"Oops, something is wrong with the program. Please refresh and enter the game again","Oops, something is wrong with the program. Please refresh and enter the game again",,
StrStr.csv,en,You have been AFK for a long time. The system has logged you out.,You have been AFK for a long time. The system has logged you out.,,
StrStr.csv,en,"You have now entered fatigue time and can only earn 50% of rewards from game. For your wellbeing, we suggest you log out from game and do some exercise.","You have now entered fatigue time and can only earn 50% of rewards from game. For your wellbeing, we suggest you log out from game and do some exercise.",,
StrStr.csv,en,You have entered unhealthy game time. We suggest you log out immediately and take a break. You cannot earn any rewards from game. Unhealthy game status will be lifted after you are offline for 5 hours.,You have entered unhealthy game time. We suggest you log out immediately and take a break. You cannot earn any rewards from game. Unhealthy game status will be lifted after you are offline for 5 hours.,,
StrStr.csv,en,Cumulative online time,Cumulative online time,,
StrStr.csv,en,You have a match in progress,You have a match in progress,,
StrStr.csv,en,Reconnect,Reconnect,,
StrStr.csv,en,Real Name Authentication,Real Name Authentication,,
StrStr.csv,en,"Dear user, according to the “Interim Measures for the Administration of Online Games”, you must go through real name authentication before playing this game.","Dear user, according to the “Interim Measures for the Administration of Online Games”, you must go through real name authentication before playing this game.",,
StrStr.csv,en,1.The ID info can only be submitted once and cannot be changed. Please enter with care.,1.The ID info can only be submitted once and cannot be changed. Please enter with care.,,
StrStr.csv,en,2.This info will only be used for real name authentication and will not be provided to any other third party.,2.This info will only be used for real name authentication and will not be provided to any other third party.,,
StrStr.csv,en,"3.IDs from mainland China, Hong Kong, Macao and Taiwan are supported.","3.IDs from mainland China, Hong Kong, Macao and Taiwan are supported.",,
StrStr.csv,en,Real name:,Real name:,,
StrStr.csv,en,ID number:,ID number:,,
StrStr.csv,en,User Agreement,User Agreement,,
StrStr.csv,en,Accept,Accept,,
StrStr.csv,en,Previous page,Previous page,,
StrStr.csv,en,Next page,Next page,,
StrStr.csv,en,Choose game server,Choose game server,,
StrStr.csv,en,Account (letters/numbers),Account (letters/numbers),,
StrStr.csv,en,Password,Password,,
StrStr.csv,en,Login with:,Login with:,,
StrStr.csv,en,Register Now,Register Now,,
StrStr.csv,en,Forgot Password,Forgot Password,,
StrStr.csv,en,Switch,Switch,,
StrStr.csv,en,We recommend Chrome browser,We recommend Chrome browser,,
StrStr.csv,en,Logging in,Logging in,,
StrStr.csv,en,Register,Register,,
StrStr.csv,en,Register using social network account,Register using social network account,,
StrStr.csv,en,Unavailable,Unavailable,,
StrStr.csv,en,Available,Available,,
StrStr.csv,en,Password (6-20 characters),Password (6-20 characters),,
StrStr.csv,en,Enter password again,Enter password again,,
StrStr.csv,en,“Majsoul License & Service Agreement”,“Majsoul License & Service Agreement”,,
StrStr.csv,en,Please choose your server,Please choose your server,,
StrStr.csv,en,Connecting to server,Connecting to server,,
StrStr.csv,en,OK,OK,,
StrStr.csv,en,New update available in iOS. Please download from the official website.,New update available in iOS. Please download from the official website.,,
StrStr.csv,en,Claim,Claim,,
StrStr.csv,en,Delete,Delete,,
StrStr.csv,en,No Mail,No Mail,,
StrStr.csv,en,No Event,No Event,,
StrStr.csv,en,coppers,coppers,,
StrStr.csv,en,Claimed,Claimed,,
StrStr.csv,en,Redeem,Redeem,,
StrStr.csv,en,You can earn Red Lanterns each time you compete a particular Yaku,You can earn Red Lanterns each time you compete a particular Yaku,,
StrStr.csv,en,Collect,Collect,,
StrStr.csv,en,Daily quest is updated at 5 A.M. everyday,Daily quest is updated at 5 A.M. everyday,,
StrStr.csv,en,5,5,,
StrStr.csv,en,6,6,,
StrStr.csv,en,7,7,,
StrStr.csv,en,8,8,,
StrStr.csv,en,9,9,,
StrStr.csv,en,Clear,Clear,,
StrStr.csv,en,0,0,,
StrStr.csv,en,Item,Item,,
StrStr.csv,en,Gift,Gift,,
StrStr.csv,en,Decoration,Decoration,,
StrStr.csv,en,Tablecloth,Tablecloth,,
StrStr.csv,en,Donate,Donate,,
StrStr.csv,en,Deselect All,Deselect All,,
StrStr.csv,en,Back,Back,,
StrStr.csv,en,Select the gift you would like to donate,Select the gift you would like to donate,,
StrStr.csv,en,You can donate gifts to get Star Dust,You can donate gifts to get Star Dust,,
StrStr.csv,en,Tile Back,Tile Back,,
StrStr.csv,en,Preview,Preview,,
StrStr.csv,en,Inventory,Inventory,,
StrStr.csv,en,Change Name,Change Name,,
StrStr.csv,en,Name (1-14 chars),Name (1-14 chars),,
StrStr.csv,en,Require,Require,,
StrStr.csv,en,x1,x1,,
StrStr.csv,en,You can change your name once every 30 days.,You can change your name once every 30 days.,,
StrStr.csv,en,Your name can be changed after:,Your name can be changed after:,,
StrStr.csv,en,day(s),day(s),,
StrStr.csv,en,1 Game,1 Game,,
StrStr.csv,en,East Only,East Only,,
StrStr.csv,en,Two-Wind Match,Two-Wind Match,,
StrStr.csv,en,Vs AI,Vs AI,,
StrStr.csv,en,3+5s,3+5s,,
StrStr.csv,en,5+10s,5+10s,,
StrStr.csv,en,5+20s,5+20s,,
StrStr.csv,en,60+0s,60+0s,,
StrStr.csv,en,"Minimum points 100, maximum points 200000","Minimum points 100, maximum points 200000",,
StrStr.csv,en,"Minimum points 100, maximum points 200000.","Minimum points 100, maximum points 200000.",,
StrStr.csv,en,"At ALL LAST, if the 1st-ranked player has less points than this value, the game will extend into South/West Round","At ALL LAST, if the 1st-ranked player has less points than this value, the game will extend into South/West Round",,
StrStr.csv,en,Off,Off,,
StrStr.csv,en,On,On,,
StrStr.csv,en,Easy,Easy,,
StrStr.csv,en,Normal,Normal,,
StrStr.csv,en,Create Room,Create Room,,
StrStr.csv,en,Friends,Friends,,
StrStr.csv,en,Friend List,Friend List,,
StrStr.csv,en,Application,Application,,
StrStr.csv,en,Search,Search,,
StrStr.csv,en,Applied,Applied,,
StrStr.csv,en,View,View,,
StrStr.csv,en,Watch,Watch,,
StrStr.csv,en,Your Friend List is Empty,Your Friend List is Empty,,
StrStr.csv,en,Friends:,Friends:,,
StrStr.csv,en,Reject,Reject,,
StrStr.csv,en,No friend application,No friend application,,
StrStr.csv,en,My ID:,My ID:,,
StrStr.csv,en,Info,Info,,
StrStr.csv,en,Rank Description,Rank Description,,
StrStr.csv,en,Novice & Adept,Novice & Adept,,
StrStr.csv,en,Adept & Expert,Adept & Expert,,
StrStr.csv,en,Expert & Master,Expert & Master,,
StrStr.csv,en,Master & Saint,Master & Saint,,
StrStr.csv,en,Saint & Above,Saint & Above,,
StrStr.csv,en,Online:,Online:,,
StrStr.csv,en,Reserved,Reserved,,
StrStr.csv,en,Free,Free,,
StrStr.csv,en,Hot,Hot,,
StrStr.csv,en,Tournaments,Tournaments,,
StrStr.csv,en,Lobby,Lobby,,
StrStr.csv,en,Followed only,Followed only,,
StrStr.csv,en,Not started,Not started,,
StrStr.csv,en,Start time:,Start time:,,
StrStr.csv,en,In progress,In progress,,
StrStr.csv,en,End time:,End time:,,
StrStr.csv,en,Ended,Ended,,
StrStr.csv,en,Enter Tournament ID,Enter Tournament ID,,
StrStr.csv,en,No tournaments,No tournaments,,
StrStr.csv,en,Close,Close,,
StrStr.csv,en,Enter,Enter,,
StrStr.csv,en,Tournament,Tournament,,
StrStr.csv,en,Home,Home,,
StrStr.csv,en,Log,Log,,
StrStr.csv,en,GM message,GM message,,
StrStr.csv,en,Chat,Chat,,
StrStr.csv,en,Notice,Notice,,
StrStr.csv,en,Time,Time,,
StrStr.csv,en,Rules,Rules,,
StrStr.csv,en,My Ranking,My Ranking,,
StrStr.csv,en,Last 5 Matches Ranks:,Last 5 Matches Ranks:,,
StrStr.csv,en,Matches Played:,Matches Played:,,
StrStr.csv,en,Details,Details,,
StrStr.csv,en,Set as Focus,Set as Focus,,
StrStr.csv,en,Match Time,Match Time,,
StrStr.csv,en,Share,Share,,
StrStr.csv,en,Other Logs,Other Logs,,
StrStr.csv,en,Rule Details,Rule Details,,
StrStr.csv,en,Enter Log Number,Enter Log Number,,
StrStr.csv,en,Criteria not met,Criteria not met,,
StrStr.csv,en,Name Your Character,Name Your Character,,
StrStr.csv,en,Welcome to Mahjong Soul!,Welcome to Mahjong Soul!,,
StrStr.csv,en,Name,Name,,
StrStr.csv,en,Do you want to start a tutorial of Riichi Mahjong?,Do you want to start a tutorial of Riichi Mahjong?,,
StrStr.csv,en,No,No,,
StrStr.csv,en,Yes,Yes,,
StrStr.csv,en,No game info,No game info,,
StrStr.csv,en,Show friends only,Show friends only,,
StrStr.csv,en,Match is ready,Match is ready,,
StrStr.csv,en,Matchmaking,Matchmaking,,
StrStr.csv,en,Title Book,Title Book,,
StrStr.csv,en,pt,pt,,
StrStr.csv,en,Shop,Shop,,
StrStr.csv,en,Misc,Misc,,
StrStr.csv,en,Wishing,Wishing,,
StrStr.csv,en,Star,Star,,
StrStr.csv,en,Summon Shop,Summon Shop,,
StrStr.csv,en,Title,Title,,
StrStr.csv,en,Current,Current,,
StrStr.csv,en,Rewards,Rewards,,
StrStr.csv,en,Buy,Buy,,
StrStr.csv,en,Total Price,Total Price,,
StrStr.csv,en,Choose a payment method,Choose a payment method,,
StrStr.csv,en,Item:,Item:,,
StrStr.csv,en,Price:,Price:,,
StrStr.csv,en,"Should you have any payment-related questions, please contact QQ: 951307369","Should you have any payment-related questions, please contact QQ: 951307369",,
StrStr.csv,en,Alipay QR Code,Alipay QR Code,,
StrStr.csv,en,Please open,Please open,,
StrStr.csv,en,Complete the payment by scanning the QR Code,Complete the payment by scanning the QR Code,,
StrStr.csv,en,Fortune,Fortune,,
StrStr.csv,en,Refreshes at 5 A.M.,Refreshes at 5 A.M.,,
StrStr.csv,en,Can`t refresh anymore today,Can`t refresh anymore today,,
StrStr.csv,en,Duplicate characters will be converted into Wishing Stones,Duplicate characters will be converted into Wishing Stones,,
StrStr.csv,en,Duplicate decorations will be converted into Star Stones,Duplicate decorations will be converted into Star Stones,,
StrStr.csv,en,Star Dust can be acquired by donating Gifts,Star Dust can be acquired by donating Gifts,,
StrStr.csv,en,Price,Price,,
StrStr.csv,en,Refreshes once every month,Refreshes once every month,,
StrStr.csv,en,-10,-10,,
StrStr.csv,en,+10,+10,,
StrStr.csv,en,+1,+1,,
StrStr.csv,en,-1,-1,,
StrStr.csv,en,Daily Prayer,Daily Prayer,,
StrStr.csv,en,Dorm,Dorm,,
StrStr.csv,en,Your Title Book is empty.,Your Title Book is empty.,,
StrStr.csv,en,Summon 10 Times,Summon 10 Times,,
StrStr.csv,en,Get,Get,,
StrStr.csv,en,Summon Once,Summon Once,,
StrStr.csv,en,x10,x10,,
StrStr.csv,en,"Chance to get characters, decorations or gifts","Chance to get characters, decorations or gifts",,
StrStr.csv,en,Overview,Overview,,
StrStr.csv,en,Select the character/item you would like to redeem,Select the character/item you would like to redeem,,
StrStr.csv,en,"Each time you summon, you can get 1","Each time you summon, you can get 1",,
StrStr.csv,en,"(Faith), as well as all-new characters and decorations","(Faith), as well as all-new characters and decorations",,
StrStr.csv,en,Chance to get characters: 5%,Chance to get characters: 5%,,
StrStr.csv,en,Duplicate characters will be converted to Wishing Stones,Duplicate characters will be converted to Wishing Stones,,
StrStr.csv,en,Chance to get decorations: 15%,Chance to get decorations: 15%,,
StrStr.csv,en,Chance to get gifts: 80%,Chance to get gifts: 80%,,
StrStr.csv,en,You will get at least 1 purple gift when you perform a 10-time Summon.,You will get at least 1 purple gift when you perform a 10-time Summon.,,
